Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
180   1.38333   4   72   0.04472   0.42   1   1   4   0.3   left   0   
181   0.85   1   216   0.2   0.42   -1   1   4   0.3   left   1   
182   1.05   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
183   1.11667   4   288   0.01   0.42   1   1   4   0.308333   left   0   
184   1.2   4   0   0.01648   0.42   1   1   4   0.3   left   0   
185   1.05   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
186   0.8   1   216   0.2   0.42   1   1   4   0.3   right   1   
187   0.783333   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
188   0.85   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
189   0.966666   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
190   0.95   4   288   0.01648   0.42   1   1   4   0.3   right   1   
191   0.95   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
192   0.75   1   144   0.2   0.42   1   1   4   0.3   right   1   
193   1.11667   4   288   0.04472   0.42   1   1   4   0.3   left   0   
194   0.95   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
195   0.966666   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
196   0.95   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
197   0.8   1   72   0.2   0.42   -1   1   4   0.3   left   1   
198   1.05   4   72   0.2   0.42   -1   1   4   0.3   left   1   
199   0.783333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
200   1.01667   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
201   1.16667   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
202   1.4   4   0   0.04472   0.42   1   1   4   0.3   left   0   
203   1.01667   1   72   0.01   0.42   1   1   4   0.308333   right   1   
204   0.916666   4   216   0.2   0.42   -1   1   4   0.3   left   1   
205   0.783333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
206   0.866666   1   0   0.01648   0.42   1   1   4   0.3   right   1   
207   0.816667   1   72   0.2   0.42   1   1   4   0.3   right   1   
208   0.8   1   0   0.027144   0.42   1   1   4   0.3   right   1   
209   1.1   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
210   1.1   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
211   1.08333   4   144   0.027144   0.42   1   1   4   0.3   left   0   
212   0.866666   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
