trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
85 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 205.396969795 205.821009874 206.233150959 207.036845922
86 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 207.06921196 207.493305922 207.905309916 209.026291847
87 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 1 209.059412956 209.483291864 209.895493984 210.839977026
88 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 right 1 210.884778976 211.308609009 211.72080183 212.865115881
89 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 212.898536921 213.322378874 213.734611988 214.725697994
90 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 right 1 214.75908494 215.182993889 215.595225811 216.598342896
91 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 216.631505966 217.055378914 217.467559814 218.50580883
92 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 218.539119005 218.963039875 219.375169992 220.24859786
93 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 220.282050848 220.705922842 221.118191004 221.851207972
94 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 221.883512974 222.307511806 222.719752789 224.240858793
95 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 224.274047852 224.697912931 225.110087872 226.642937899
96 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 226.67642498 227.100341797 227.512429953 230.175987959
97 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 1 230.209187984 230.633036852 231.04527688 232.059988022
98 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 232.093364954 232.517272949 232.929456949 234.27409482
99 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 0 234.307267904 234.731182814 235.143332005 236.216926813
100 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 236.250262976 236.674206972 237.086375952 237.983531952
101 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 right 0 238.016738892 238.440670013 238.852773905 239.738114834
102 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 1 239.771304846 240.195206881 240.607502937 241.469236851
103 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 241.502341986 241.926332951 242.338505983 243.353493929
104 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 90.0 right 0 243.386508942 243.810499907 244.222630024 245.425903797
105 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 245.459185839 245.883121014 246.295251846 246.981384993
106 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 247.013744831 247.437556982 247.849875927 248.888089895
107 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 248.921363831 249.345224857 249.757416964 250.89009285
108 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 250.92335391 251.347328901 251.759305954 252.526834965
109 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 252.560180902 252.984208822 253.39636302 254.210729837
110 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 254.244084835 254.668032885 255.080139875 256.024238825
111 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 left 0 256.057633877 256.481652975 256.893698931 257.743575811
112 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 257.776887894 258.200832844 258.613049984 259.299000978
113 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 259.331426859 259.755399942 260.167541981 261.099890947
114 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 right 1 261.133265018 261.557067871 261.969225883 262.83078599
115 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 262.864198923 263.288121939 263.700238943 264.398057938
116 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 264.430446863 264.85439992 265.26648283 266.269598007
117 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 266.302912951 266.726785898 267.138988972 267.929991007
118 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 267.963122845 268.387161016 268.799453974 269.543287992
119 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 269.576490879 270.000557899 270.412624836 271.228102922
120 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 0 271.260576963 271.68452692 272.096709967 273.017272949
121 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 273.050485849 273.474391937 273.886497974 274.748462915
122 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 274.781615019 275.205400944 275.617618799 277.056248903
123 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 277.089663982 277.51351285 277.925769806 278.846362829
124 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 278.879607916 279.303550005 279.715708017 280.671911955
125 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 280.704935789 281.128933907 281.54111886 282.320642948
126 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 1 282.353535891 282.777614832 283.189720869 284.110086918
127 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 284.143446922 284.567544937 284.979651928 285.888345003
