trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
122 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 right 1 202.464931011 202.765673161 203.058042049 204.096017122
123 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 204.119215012 204.419972181 204.712342024 205.482971191
124 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 1 205.505933046 205.806710005 206.099205971 206.95326519
125 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 0 206.976551056 207.277348042 207.569733143 208.290302992
126 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 208.313372135 208.614037991 208.906325102 209.710399151
127 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 209.733625174 210.03445816 210.326701164 211.231041193
128 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 0 211.254081011 211.554862976 211.847387075 212.709725142
129 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 0 212.733039141 213.033895016 213.326062202 214.138673067
130 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 0 214.161636114 214.462282181 214.754889011 215.650788069
131 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 0 215.673820019 215.974677086 216.267040014 217.288153172
132 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 217.311427116 217.612223148 217.904618979 218.666680098
133 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 218.689849138 218.990683079 219.283120155 220.011842966
134 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 220.035004139 220.335731983 220.628244162 221.448812008
135 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 left 0 221.47203207 221.772857189 222.065289021 223.036309004
136 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 0 223.059508085 223.360208988 223.652631998 224.67387104
137 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 0 224.697132111 224.997642994 225.290207148 226.077629089
138 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 226.100527048 226.401446104 226.693945169 227.547912121
