Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
176   0.85   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
177   1.11667   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
178   1.06667   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
179   1.05   4   216   0.01   0.42   1   1   4   0.308333   left   0   
180   1.11667   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
181   1.11667   4   144   0.027144   0.42   1   1   4   0.3   left   0   
182   1.36667   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
183   1.41667   4   72   0.04472   0.42   1   1   4   0.3   left   0   
184   1.25   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
185   1.01667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
186   0.9   4   288   0.01648   0.42   1   1   4   0.3   right   1   
187   0.85   1   0   0.2   0.42   1   1   4   0.3   right   1   
188   0.983333   1   72   0.01   0.42   1   1   4   0.308333   right   1   
189   0.883333   1   288   0.01   0.42   1   1   4   0.308333   right   1   
190   0.8   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
191   1.03333   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
192   0.916666   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
193   0.933333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
194   1.36667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
195   1.01667   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
196   1.01667   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
197   1.0   4   72   0.01648   0.42   1   1   4   0.3   left   0   
198   1.0   1   288   0.2   0.42   -1   1   4   0.3   left   1   
199   1.0   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
200   0.833333   4   288   0.2   0.42   1   1   4   0.3   right   1   
201   0.983333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
202   0.95   1   144   0.2   0.42   1   1   4   0.3   right   1   
203   1.06667   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
204   0.983333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
205   0.916666   4   216   0.04472   0.42   1   1   4   0.3   right   1   
206   1.28333   4   288   0.04472   0.42   1   1   4   0.3   right   1   
207   0.85   4   72   0.2   0.42   1   1   4   0.3   right   1   
208   0.866666   4   0   0.01648   0.42   1   1   4   0.3   right   1   
209   1.08333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
210   0.933333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
211   0.866666   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
212   0.883333   4   72   0.2   0.42   -1   1   4   0.3   left   1   
213   0.9   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
214   0.9   1   0   0.12139   0.42   1   1   4   0.3   right   1   
215   0.916666   1   72   0.2   0.42   1   1   4   0.3   right   1   
216   0.75   1   0   0.01648   0.42   1   1   4   0.3   right   1   
217   1.05   4   144   0.2   0.42   -1   1   4   0.3   left   1   
218   0.916666   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
219   1.06667   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
220   0.816667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
221   0.75   1   216   0.12139   0.42   1   1   4   0.3   right   1   
222   0.8   1   288   0.027144   0.42   -1   1   4   0.3   right   0   
223   0.983333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
224   0.866666   1   144   0.01648   0.42   1   1   4   0.3   right   1   
225   1.03333   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
226   0.866666   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
227   0.816667   1   72   0.04472   0.42   1   1   4   0.3   right   1   
228   0.85   4   216   0.2   0.42   -1   1   4   0.3   left   1   
229   0.833333   1   288   0.027144   0.42   1   1   4   0.3   left   0   
230   0.8   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
231   0.8   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
232   0.85   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
233   0.783333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
234   1.0   4   288   0.027144   0.42   1   1   4   0.3   left   0   
235   1.0   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
236   0.95   1   144   0.2   0.42   -1   1   4   0.3   left   1   
237   0.85   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
238   0.95   4   0   0.027144   0.42   1   1   4   0.3   left   0   
239   1.0   4   216   0.07368   0.42   1   1   4   0.3   right   1   
240   0.816667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
241   0.816667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
242   0.85   4   216   0.027144   0.42   1   1   4   0.3   left   0   
243   0.95   1   0   0.2   0.42   -1   1   4   0.3   left   1   
244   0.8   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
245   1.06667   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
246   0.866666   4   0   0.2   0.42   -1   1   4   0.3   left   1   
