Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
228   0.766667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
229   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
230   0.716667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
231   0.566667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
232   0.6   1   0   0.2   0.42   1   1   4   0.3   right   1   
233   0.833333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
234   0.933333   4   72   0.01648   0.42   1   1   4   0.3   right   1   
235   0.816667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
236   0.833333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
237   0.783333   4   288   0.04472   0.42   1   1   4   0.3   left   0   
238   0.783333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
239   0.666667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
240   0.75   4   72   0.07368   0.42   1   1   4   0.3   right   1   
241   0.75   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
242   0.65   4   144   0.12139   0.42   1   1   4   0.3   right   1   
243   0.7   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
244   0.683333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
245   0.7   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
246   0.75   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
247   0.75   4   0   0.04472   0.42   1   1   4   0.3   left   0   
248   0.85   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
249   0.85   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
250   0.833333   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
251   0.85   4   144   0.01   0.42   1   1   4   0.308333   left   0   
252   0.9   4   0   0.01648   0.42   1   1   4   0.3   right   1   
253   0.85   1   0   0.027144   0.42   1   1   4   0.3   right   1   
254   1.0   1   288   0.01648   0.42   1   1   4   0.3   right   1   
255   0.683333   1   144   0.04472   0.42   1   1   4   0.3   left   0   
256   0.766667   1   72   0.2   0.42   -1   1   4   0.3   left   1   
257   1.3   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
258   0.85   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
259   0.65   4   0   0.12139   0.42   1   1   4   0.3   right   1   
260   0.966666   1   0   0.01648   0.42   1   1   4   0.3   right   1   
261   0.833333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
262   0.633333   1   288   0.2   0.42   -1   1   4   0.3   left   1   
263   0.75   1   72   0.01   0.42   1   1   4   0.308333   right   1   
264   0.75   4   288   0.2   0.42   -1   1   4   0.3   left   1   
265   0.75   4   144   0.2   0.42   -1   1   4   0.3   left   1   
266   0.966666   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
267   0.816667   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
268   0.683333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
269   0.666667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
270   0.716667   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
271   0.816667   1   144   0.01648   0.42   1   1   4   0.3   left   0   
272   0.75   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
273   0.783333   1   144   0.01   0.42   1   1   4   0.308333   left   0   
274   0.966666   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
275   0.816667   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
276   0.75   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
277   0.733333   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
278   0.8   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
279   1.3   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
280   0.733333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
