Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
156   0.7   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
157   0.716667   4   72   0.01648   0.42   1   1   4   0.3   left   0   
158   0.733333   4   72   0.2   0.42   1   1   4   0.3   right   1   
159   0.85   1   0   0.01   0.42   1   1   4   0.308333   right   1   
160   1.08333   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
161   0.75   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
162   1.1   4   216   0.07368   0.42   1   1   4   0.3   right   1   
163   0.883333   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
164   1.03333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
165   1.01667   4   144   0.2   0.42   1   1   4   0.3   right   1   
166   0.783333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
167   0.9   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
168   1.13333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
169   0.766667   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
170   0.833333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
171   1.0   4   72   0.04472   0.42   1   1   4   0.3   left   0   
172   0.883333   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
173   0.716667   1   72   0.2   0.42   1   1   4   0.3   right   1   
174   0.733333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
175   0.8   4   0   0.01648   0.42   1   1   4   0.3   right   1   
176   0.65   4   288   0.2   0.42   -1   1   4   0.3   left   1   
177   0.75   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
178   0.716667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
179   0.716667   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
180   0.766667   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
181   0.65   1   0   0.12139   0.42   1   1   4   0.3   right   1   
182   0.766667   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
183   0.75   1   288   0.027144   0.42   1   1   4   0.3   right   1   
184   0.733333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
185   0.8   4   216   0.01   0.42   1   1   4   0.308333   right   1   
186   0.7   1   0   0.04472   0.42   1   1   4   0.3   right   1   
187   0.8   4   288   0.12139   0.42   1   1   4   0.3   right   1   
188   0.783333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
189   1.53333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
190   1.33333   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
191   0.916666   4   72   0.01   0.42   1   1   4   0.308333   left   0   
192   0.85   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
193   0.816667   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
194   0.766667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
195   0.75   4   144   0.04472   0.42   1   1   4   0.3   left   0   
196   0.7   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
197   0.8   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
198   0.75   1   72   0.07368   0.42   1   1   4   0.3   right   1   
199   0.9   4   0   0.027144   0.42   1   1   4   0.3   left   0   
200   0.716667   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
201   0.933333   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
202   0.9   1   216   0.027144   0.42   1   1   4   0.3   left   0   
203   0.816667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
204   0.783333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
205   0.85   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
206   0.883333   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
207   0.716667   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
208   0.716667   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
209   0.9   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
210   0.75   4   216   0.12139   0.42   1   1   4   0.3   right   1   
211   0.783333   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
212   0.75   4   144   0.07368   0.42   1   1   4   0.3   left   0   
213   0.766667   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
214   0.916666   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
215   0.75   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
216   0.65   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
217   0.966666   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
218   0.683333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
219   0.716667   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
220   0.883333   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
221   0.65   4   216   0.027144   0.42   1   1   4   0.3   left   0   
222   0.85   1   216   0.01648   0.42   1   1   4   0.3   left   0   
223   0.816667   4   72   0.2   0.42   -1   1   4   0.3   left   1   
224   0.783333   4   216   0.04472   0.42   1   1   4   0.3   right   1   
225   0.716667   4   288   0.04472   0.42   1   1   4   0.3   left   0   
226   0.733333   1   288   0.01648   0.42   1   1   4   0.3   left   0   
227   0.7   4   288   0.01648   0.42   1   1   4   0.3   left   0   
228   0.883333   4   0   0.07368   0.42   1   1   4   0.3   left   0   
229   0.8   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
230   0.7   1   288   0.12139   0.42   1   1   4   0.3   right   1   
231   0.65   4   288   0.027144   0.42   1   1   4   0.3   left   0   
232   0.716667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
233   0.666667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
234   0.683333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
235   0.683333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
236   1.35   4   0   0.2   0.42   1   1   4   0.3   right   1   
237   0.8   1   144   0.12139   0.42   1   1   4   0.3   right   1   
238   0.783333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
239   0.666667   4   144   0.2   0.42   -1   1   4   0.3   left   1   
240   0.766667   1   288   0.01   0.42   1   1   4   0.308333   left   0   
241   0.816667   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
242   0.766667   4   216   0.01648   0.42   1   1   4   0.3   left   0   
